date,station_number,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_visibility,mean_wind_speed,max_temperature,total_precipitation,snow_depth,fog,snow,hail,thunder
2009-08-15,725330,73.300003051757812,61.799999237060547,1020.0,9.5,1.5,57.900001525878906,0.0,0.0,false,false,false,false
2009-08-16,725330,78.699996948242188,67.5999984741211,1018.7999877929688,7.9000000953674316,6.1999998092651367,60.099998474121094,0.0,0.0,false,false,false,false
2009-08-17,725330,76.5,70.0,1018.5,9.5,5.9000000953674316,66.0,0.62999999523162842,0.0,false,false,false,false
2009-08-18,725330,73.0999984741211,68.800003051757812,1016.7000122070312,9.1999998092651367,6.8000001907348633,68.0,3.2799999713897705,0.0,false,false,false,false
2009-08-19,725330,72.199996948242188,65.9000015258789,1014.7999877929688,9.6000003814697266,3.7000000476837158,64.4000015258789,0.0,0.0,false,false,false,false
2009-08-20,725330,71.9000015258789,66.5999984741211,1007.7000122070312,9.3000001907348633,12.199999809265137,64.9000015258789,0.34999999403953552,0.0,false,false,false,false
2009-08-21,725330,69.5,61.599998474121094,1008.2999877929688,10.0,10.899999618530273,62.099998474121094,0.17000000178813934,0.0,false,false,false,false
2009-08-22,725330,64.199996948242188,58.700000762939453,1012.4000244140625,9.8999996185302734,6.6999998092651367,60.099998474121094,0.039999999105930328,0.0,false,false,false,false
2009-08-23,725330,63.200000762939453,57.0,1017.2999877929688,10.0,4.1999998092651367,57.200000762939453,0.0,0.0,false,false,false,false
2009-08-24,725330,64.800003051757812,57.900001525878906,1021.0999755859375,8.8000001907348633,1.1000000238418579,52.0,0.0,0.0,true,true,true,true
2009-08-25,725330,66.5999984741211,59.700000762939453,1020.5,8.8999996185302734,2.5999999046325684,52.0,0.0,0.0,true,true,true,true
2009-08-26,725330,68.300003051757812,63.0,1018.5999755859375,8.8000001907348633,5.0,53.099998474121094,0.0,0.0,false,false,false,false
2009-08-27,725330,66.699996948242188,61.799999237060547,1019.2999877929688,8.3999996185302734,7.5999999046325684,57.900001525878906,0.0,0.0,true,true,true,true
2009-08-28,725330,65.199996948242188,62.799999237060547,1015.2000122070312,6.8000001907348633,6.1999998092651367,62.099998474121094,0.05000000074505806,0.0,false,false,false,false
2009-08-29,725330,65.0,60.200000762939453,1010.0999755859375,7.3000001907348633,7.3000001907348633,59.0,0.039999999105930328,0.0,false,false,false,false
2009-08-30,725330,59.5,51.0,1016.5,10.0,6.5999999046325684,51.799999237060547,0.0,0.0,false,false,false,false
2009-08-31,725330,57.799999237060547,48.099998474121094,1023.7000122070312,10.0,2.7000000476837158,44.599998474121094,0.0,0.0,true,true,true,true
2009-09-01,725330,59.700000762939453,49.099998474121094,1026.300048828125,10.0,4.0,50.0,0.0,0.0,false,false,false,false
2009-09-02,725330,60.900001525878906,50.700000762939453,1025.0999755859375,9.8999996185302734,4.4000000953674316,46.900001525878906,0.0,0.0,false,false,false,false
2009-09-03,725330,64.199996948242188,53.400001525878906,1021.7000122070312,8.8000001907348633,4.5,51.799999237060547,0.0,0.0,true,true,true,true
2009-09-04,725330,63.700000762939453,54.700000762939453,1020.5,8.5,1.6000000238418579,50.0,0.0,0.0,true,true,true,true
2009-09-05,725330,64.9000015258789,55.200000762939453,1022.7000122070312,9.0,2.7999999523162842,50.0,0.0,0.0,true,true,true,true
2009-09-06,725330,65.199996948242188,56.900001525878906,1023.5,8.8000001907348633,4.6999998092651367,54.0,0.0,0.0,false,false,false,false
2009-09-07,725330,65.5999984741211,60.900001525878906,1020.2000122070312,8.8999996185302734,5.5,55.900001525878906,0.11999999731779099,0.0,false,false,false,false
2009-09-08,725330,66.800003051757812,63.5,1017.5,5.5999999046325684,3.7000000476837158,61.0,0.17000000178813934,0.0,false,false,false,false
2009-09-09,725330,69.5,64.5,1019.0,6.3000001907348633,6.3000001907348633,63.0,0.37000000476837158,0.0,false,false,false,false
2009-09-10,725330,68.699996948242188,61.400001525878906,1022.2999877929688,7.5999999046325684,7.3000001907348633,59.0,0.0,0.0,true,true,true,true
2009-09-11,725330,66.9000015258789,57.5,1022.5999755859375,9.0,5.6999998092651367,55.900001525878906,0.0,0.0,true,true,true,true
2009-09-12,725330,63.799999237060547,56.200000762939453,1020.7999877929688,9.8999996185302734,2.7000000476837158,53.099998474121094,0.0,0.0,false,false,false,false
2009-09-13,725330,62.900001525878906,54.700000762939453,1020.2999877929688,9.8000001907348633,1.5,48.200000762939453,0.0,0.0,true,true,true,true
2009-09-14,725330,66.9000015258789,58.200000762939453,1018.9000244140625,9.5,1.3999999761581421,55.0,0.0,0.0,true,true,true,true
2009-09-15,725330,67.800003051757812,59.700000762939453,1017.5,9.6000003814697266,2.2000000476837158,53.099998474121094,0.0,0.0,true,true,true,true
2009-09-16,725330,66.800003051757812,57.0,1020.7000122070312,10.0,9.6000003814697266,55.0,0.0,0.0,false,false,false,false
2009-09-17,725330,60.099998474121094,50.299999237060547,1022.2999877929688,10.0,7.0,50.0,0.0,0.0,false,false,false,false
2009-09-18,725330,60.5,48.799999237060547,1021.0999755859375,10.0,2.7999999523162842,44.099998474121094,0.0,0.0,true,true,true,true
2009-09-19,725330,62.599998474121094,52.0,1024.0,10.0,6.5999999046325684,44.099998474121094,0.0,0.0,false,false,false,false
2009-09-20,725330,61.0,52.400001525878906,1021.2000122070312,10.0,7.0999999046325684,51.099998474121094,0.0,0.0,false,false,false,false
2009-09-21,725330,70.800003051757812,68.0999984741211,1015.5999755859375,6.8000001907348633,7.4000000953674316,68.0,0.34000000357627869,0.0,false,false,false,false
2009-09-22,725330,72.0,66.5,1017.2999877929688,6.6999998092651367,5.1999998092651367,62.099998474121094,0.14000000059604645,0.0,false,false,false,false
2009-09-23,725330,71.5999984741211,66.199996948242188,1019.0999755859375,7.1999998092651367,5.1999998092651367,62.099998474121094,0.029999999329447746,0.0,false,false,false,false
2009-09-24,725330,66.699996948242188,63.299999237060547,1021.4000244140625,6.9000000953674316,3.7999999523162842,62.599998474121094,0.0,0.0,false,false,false,false
2009-09-25,725330,64.0,56.5,1021.5,9.8999996185302734,7.5,57.0,0.0099999997764825821,0.0,false,false,false,false
2009-09-26,725330,64.800003051757812,58.0,1015.2999877929688,7.6999998092651367,4.0,57.0,0.10000000149011612,0.0,true,true,true,true
2009-09-27,725330,63.099998474121094,55.0,1006.2000122070312,7.6999998092651367,6.8000001907348633,53.099998474121094,0.0,0.0,true,true,true,true
2009-09-28,725330,59.799999237060547,47.900001525878906,999.79998779296875,9.6999998092651367,15.600000381469727,53.099998474121094,0.12999999523162842,0.0,false,false,false,false
2009-09-29,725330,54.700000762939453,45.400001525878906,1009.0,10.0,13.899999618530273,50.0,0.0,0.0,false,false,false,false
2009-09-30,725330,52.900001525878906,42.0,1018.7000122070312,10.0,7.9000000953674316,48.0,0.0,0.0,false,false,false,false
2009-10-01,725330,48.299999237060547,39.200000762939453,1018.2000122070312,9.8999996185302734,2.0,35.599998474121094,0.039999999105930328,0.0,true,true,true,true
2009-10-02,725330,55.599998474121094,48.200000762939453,1005.2999877929688,6.8000001907348633,10.699999809265137,51.799999237060547,0.97000002861022949,0.0,false,false,false,false
2009-10-03,725330,53.099998474121094,45.099998474121094,1005.7000122070312,9.8999996185302734,9.3999996185302734,48.900001525878906,0.05000000074505806,0.0,false,false,false,false
2009-10-04,725330,53.200000762939453,44.5,1014.7000122070312,9.8999996185302734,9.6000003814697266,48.0,0.0099999997764825821,0.0,false,false,false,false
2009-10-05,725330,49.299999237060547,40.0,1018.5,10.0,1.7000000476837158,37.0,0.0,0.0,false,false,false,false
2009-10-06,725330,51.900001525878906,46.0,1011.4000244140625,8.8999996185302734,5.9000000953674316,37.0,0.10999999940395355,0.0,false,false,false,false
2009-10-07,725330,55.099998474121094,42.5,1010.5,10.0,14.199999809265137,42.099998474121094,0.0,0.0,false,false,false,false
2009-10-08,725330,48.0,42.799999237060547,1018.0,9.1999998092651367,5.5,39.900001525878906,0.23999999463558197,0.0,false,false,false,false
2009-10-09,725330,52.099998474121094,49.700000762939453,1011.0999755859375,3.4000000953674316,2.9000000953674316,39.900001525878906,0.85000002384185791,0.0,false,false,false,false
2009-10-10,725330,47.200000762939453,40.400001525878906,1019.2999877929688,8.3999996185302734,6.4000000953674316,35.599998474121094,0.61000001430511475,0.0,true,true,true,true
2009-10-11,725330,42.200000762939453,31.399999618530273,1026.699951171875,10.0,3.2999999523162842,35.099998474121094,0.0,0.0,false,false,false,false
2009-10-12,725330,45.0,37.400001525878906,1024.5,9.8999996185302734,4.0999999046325684,35.099998474121094,0.029999999329447746,0.0,false,false,false,false
2009-10-13,725330,48.0,39.0,1024.0999755859375,8.8000001907348633,5.4000000953674316,41.0,0.0,0.0,false,false,false,false
2009-10-14,725330,42.200000762939453,35.799999237060547,1024.5999755859375,9.6999998092651367,8.3000001907348633,39.0,0.05000000074505806,0.0,false,false,false,false
2009-10-15,725330,41.900001525878906,36.099998474121094,1014.7999877929688,9.1999998092651367,11.300000190734863,37.400001525878906,0.2199999988079071,0.0,false,false,false,false
2009-10-16,725330,41.200000762939453,32.799999237060547,1016.7999877929688,10.0,7.4000000953674316,37.400001525878906,0.0099999997764825821,0.0,false,false,false,false
2009-10-17,725330,40.799999237060547,29.600000381469727,1023.2999877929688,10.0,6.5,32.0,0.0,0.0,false,false,false,false
2009-10-18,725330,40.700000762939453,31.299999237060547,1027.0999755859375,9.8999996185302734,2.2999999523162842,28.399999618530273,0.0,0.0,false,false,false,false
2009-10-19,725330,45.900001525878906,33.799999237060547,1021.7999877929688,10.0,9.6000003814697266,29.100000381469727,0.0,0.0,false,false,false,false
2009-10-20,725330,54.900001525878906,42.0,1019.2000122070312,10.399999618530273,7.9000000953674316,44.599998474121094,0.0,0.0,false,false,false,false
2009-10-21,725330,58.599998474121094,44.400001525878906,1019.7000122070312,10.0,8.3000001907348633,46.0,0.0,0.0,false,false,false,false
2009-10-22,725330,57.299999237060547,46.799999237060547,1015.9000244140625,9.8999996185302734,6.0999999046325684,46.0,0.059999998658895493,0.0,false,false,false,false
2009-10-23,725330,56.900001525878906,53.700000762939453,1006.0999755859375,6.4000000953674316,13.0,48.200000762939453,0.98000001907348633,0.0,false,false,false,false
2009-10-24,725330,48.299999237060547,42.400001525878906,1005.4000244140625,8.8999996185302734,12.399999618530273,39.0,0.56999999284744263,0.0,false,false,false,false
2009-10-25,725330,45.799999237060547,37.599998474121094,1016.7999877929688,10.0,5.8000001907348633,35.599998474121094,0.039999999105930328,0.0,false,false,false,false
2009-10-26,725330,51.799999237060547,38.400001525878906,1019.9000244140625,10.0,4.1999998092651367,35.099998474121094,0.0,0.0,false,false,false,false
2009-10-27,725330,53.099998474121094,46.0,1015.5999755859375,7.5,3.9000000953674316,39.0,0.15999999642372131,0.0,false,false,false,false
2009-10-28,725330,54.400001525878906,50.0,1013.0999755859375,4.1999998092651367,3.7999999523162842,48.900001525878906,0.11999999731779099,0.0,false,false,false,false
2009-10-29,725330,50.900001525878906,46.099998474121094,1020.7999877929688,6.5999999046325684,4.4000000953674316,39.200000762939453,0.0,0.0,true,true,true,true
2009-10-30,725330,61.700000762939453,54.700000762939453,1010.5,9.3000001907348633,10.5,55.400001525878906,0.0099999997764825821,0.0,false,false,false,false
2009-10-31,725330,51.799999237060547,41.599998474121094,1007.2000122070312,9.3999996185302734,15.300000190734863,44.599998474121094,0.37000000476837158,0.0,false,false,false,false
2009-11-01,725330,42.200000762939453,30.799999237060547,1022.2000122070312,10.0,2.0,30.899999618530273,0.0099999997764825821,0.0,false,false,false,false
2009-11-02,725330,45.299999237060547,34.400001525878906,1021.7999877929688,10.0,4.6999998092651367,31.100000381469727,0.0,0.0,false,false,false,false
2009-11-03,725330,42.700000762939453,32.799999237060547,1024.800048828125,10.0,6.4000000953674316,33.799999237060547,0.0,0.0,false,false,false,false
2009-11-04,725330,41.5,31.600000381469727,1024.5999755859375,10.0,2.4000000953674316,32.0,0.0,0.0,false,false,false,false
2009-11-05,725330,45.400001525878906,34.400001525878906,1024.699951171875,10.0,7.0,32.0,0.0,0.0,false,false,false,false
2009-11-06,725330,40.799999237060547,30.200000762939453,1026.5,10.0,4.8000001907348633,30.0,0.0,0.0,false,false,false,false
2009-11-07,725330,54.299999237060547,39.299999237060547,1014.7999877929688,10.0,11.300000190734863,46.400001525878906,0.0,0.0,false,false,false,false
2009-11-08,725330,55.900001525878906,48.200000762939453,1019.7000122070312,9.3999996185302734,5.4000000953674316,41.0,0.0,0.0,true,true,true,true
2009-11-09,725330,56.700000762939453,49.5,1023.7999877929688,9.8999996185302734,7.0,43.0,0.0,0.0,false,false,false,false
2009-11-10,725330,53.900001525878906,45.799999237060547,1028.0999755859375,9.6999998092651367,8.5,48.0,0.0,0.0,false,false,false,false
2009-11-11,725330,47.0,32.5,1030.199951171875,10.0,11.199999809265137,37.900001525878906,0.0,0.0,false,false,false,false
2009-11-12,725330,39.400001525878906,30.200000762939453,1025.0,8.6999998092651367,5.4000000953674316,30.0,0.0,0.0,true,true,true,true
2009-11-13,725330,42.599998474121094,33.299999237060547,1017.5999755859375,9.5,4.4000000953674316,30.0,0.0,0.0,false,false,false,false
2009-11-14,725330,51.799999237060547,41.299999237060547,1012.4000244140625,10.0,6.1999998092651367,28.200000762939453,0.0,0.0,false,false,false,false
2009-11-15,725330,54.700000762939453,45.400001525878906,1015.9000244140625,8.6999998092651367,6.4000000953674316,37.0,0.0,0.0,false,false,false,false
2009-11-16,725330,45.200000762939453,38.900001525878906,1021.7999877929688,8.8999996185302734,11.300000190734863,42.799999237060547,0.05000000074505806,0.0,false,false,false,false
2009-11-17,725330,45.099998474121094,37.5,1019.4000244140625,10.0,15.699999809265137,41.0,0.18000000715255737,0.0,false,false,false,false
2009-11-18,725330,48.599998474121094,43.5,1017.7999877929688,7.0999999046325684,9.8999996185302734,46.400001525878906,0.029999999329447746,0.0,false,false,false,false
2009-11-19,725330,46.200000762939453,42.599998474121094,1019.2000122070312,6.8000001907348633,5.9000000953674316,44.099998474121094,0.34999999403953552,0.0,false,false,false,false
2009-11-20,725330,45.900001525878906,40.900001525878906,1021.2999877929688,8.6000003814697266,9.1000003814697266,42.099998474121094,0.05000000074505806,0.0,false,false,false,false
2009-11-21,725330,42.200000762939453,36.299999237060547,1022.7999877929688,8.5,1.6000000238418579,33.099998474121094,0.0,0.0,false,false,false,false
2009-11-22,725330,41.900001525878906,36.599998474121094,1024.0,8.3000001907348633,3.2999999523162842,32.0,0.0,0.0,false,false,false,false
2009-11-23,725330,45.200000762939453,41.400001525878906,1021.5999755859375,4.8000001907348633,7.1999998092651367,31.100000381469727,0.0,0.0,true,true,true,true
2009-11-24,725330,43.5,40.400001525878906,1019.2999877929688,3.5,3.7999999523162842,35.099998474121094,0.0,0.0,true,true,true,true
2009-11-25,725330,48.599998474121094,44.900001525878906,1010.5999755859375,6.8000001907348633,12.600000381469727,35.099998474121094,0.12999999523162842,0.0,false,false,false,false
2009-11-26,725330,41.200000762939453,37.200000762939453,1009.5999755859375,8.8000001907348633,11.399999618530273,37.900001525878906,0.070000000298023224,0.0,false,false,false,false
2009-11-27,725330,37.0,30.5,1013.9000244140625,9.0,12.899999618530273,32.0,0.10999999940395355,0.0,false,false,false,false
2009-11-28,725330,36.099998474121094,29.399999618530273,1014.5999755859375,9.8000001907348633,5.0999999046325684,27.0,0.0,0.0,false,false,false,false
2009-11-29,725330,44.099998474121094,38.5,1009.0999755859375,9.6999998092651367,8.5,37.400001525878906,0.14000000059604645,0.0,false,false,false,false
2009-11-30,725330,40.299999237060547,33.900001525878906,1013.5999755859375,9.5,7.0,36.0,0.029999999329447746,0.0,false,false,false,false
2009-12-01,725330,39.599998474121094,30.5,1014.5,10.0,11.399999618530273,33.099998474121094,0.0,0.0,false,false,false,false
2009-12-02,725330,37.0,31.5,1009.5,9.1999998092651367,5.6999998092651367,30.0,0.31999999284744263,0.0,false,false,false,false
2009-12-03,725330,39.5,35.700000762939453,1005.4000244140625,8.3000001907348633,11.800000190734863,30.200000762939453,0.2199999988079071,0.0,false,false,false,false
2009-12-04,725330,28.799999237060547,19.700000762939453,1020.7000122070312,10.0,11.300000190734863,24.799999237060547,0.0,0.0,false,false,false,false
2009-12-05,725330,26.200000762939453,15.0,1023.0999755859375,9.8999996185302734,6.5999999046325684,24.100000381469727,0.0,0.0,false,false,false,false
2009-12-06,725330,26.100000381469727,17.399999618530273,1025.199951171875,9.8999996185302734,5.4000000953674316,19.0,0.0,0.0,false,false,false,false
2009-12-07,725330,28.399999618530273,23.700000762939453,1023.2000122070312,6.4000000953674316,4.9000000953674316,19.0,0.019999999552965164,0.0,false,false,false,false
2009-12-08,725330,28.200000762939453,24.299999237060547,1023.2000122070312,5.1999998092651367,6.0999999046325684,23.0,0.0,0.0,false,false,false,false
2009-12-09,725330,34.599998474121094,30.0,990.79998779296875,5.6999998092651367,19.899999618530273,21.200000762939453,0.56999999284744263,0.0,false,false,false,false
2009-12-10,725330,14.800000190734863,6.1999998092651367,1011.4000244140625,6.3000001907348633,21.200000762939453,8.6000003814697266,0.0099999997764825821,0.0,false,false,false,false
2009-12-11,725330,19.5,8.6999998092651367,1024.5999755859375,10.0,13.0,12.199999809265137,0.0,0.0,false,false,false,false
2009-12-12,725330,26.200000762939453,14.399999618530273,1028.699951171875,10.0,7.3000001907348633,15.100000381469727,0.0,0.0,false,false,false,false
2009-12-13,725330,37.299999237060547,30.700000762939453,1017.2999877929688,6.5,7.6999998092651367,35.599998474121094,0.31999999284744263,0.0,false,false,false,false
2009-12-14,725330,39.799999237060547,37.0,1013.0999755859375,6.0,7.0,33.799999237060547,0.019999999552965164,0.0,false,false,false,false
2009-12-15,725330,33.299999237060547,28.600000381469727,1020.7999877929688,8.8999996185302734,12.199999809265137,21.200000762939453,0.0099999997764825821,0.0,false,false,false,false
2009-12-16,725330,19.799999237060547,9.8000001907348633,1033.5,10.0,7.5,12.199999809265137,0.0,0.0,false,false,false,false
2009-12-17,725330,26.299999237060547,16.200000762939453,1029.9000244140625,10.0,4.1999998092651367,19.0,0.0,0.0,false,false,false,false
2009-12-18,725330,34.900001525878906,25.700000762939453,1017.9000244140625,10.0,4.8000001907348633,33.099998474121094,0.0,0.0,false,false,false,false
2009-12-19,725330,32.900001525878906,28.600000381469727,1010.7999877929688,4.0999999046325684,6.5,28.0,0.070000000298023224,3.0999999046325684,false,false,false,false
2009-12-20,725330,28.299999237060547,26.100000381469727,1017.2999877929688,4.1999998092651367,3.9000000953674316,17.100000381469727,0.15999999642372131,3.0999999046325684,false,false,false,false
2009-12-21,725330,28.399999618530273,25.399999618530273,1020.5999755859375,3.9000000953674316,5.5999999046325684,26.600000381469727,0.0099999997764825821,2.0,false,false,false,false
2009-12-22,725330,29.100000381469727,26.100000381469727,1024.0,3.2999999523162842,4.5,27.0,0.0099999997764825821,3.0999999046325684,false,false,false,false
2009-12-23,725330,28.799999237060547,24.299999237060547,1026.9000244140625,8.6999998092651367,14.800000190734863,28.0,0.039999999105930328,3.0999999046325684,false,false,false,false
2009-12-24,725330,28.399999618530273,22.0,1022.9000244140625,9.8000001907348633,15.600000381469727,26.100000381469727,0.0099999997764825821,3.0999999046325684,false,false,false,false
2009-12-25,725330,38.299999237060547,33.599998474121094,1006.9000244140625,8.3000001907348633,16.399999618530273,26.100000381469727,0.56999999284744263,2.0,false,false,false,false
2009-12-26,725330,31.200000762939453,22.299999237060547,1009.9000244140625,9.6000003814697266,13.399999618530273,26.100000381469727,0.15999999642372131,2.7857142175946916,false,false,false,false
2009-12-27,725330,26.799999237060547,21.299999237060547,1012.0999755859375,5.0,8.0,21.200000762939453,0.0,2.0,true,true,true,true
2009-12-28,725330,21.799999237060547,18.299999237060547,1014.0999755859375,6.3000001907348633,14.199999809265137,17.100000381469727,0.14000000059604645,2.0,false,false,false,false
2009-12-29,725330,25.5,16.5,1028.0,9.8999996185302734,5.8000001907348633,18.0,0.0,2.0,false,false,false,false
2009-12-30,725330,23.200000762939453,16.5,1026.0999755859375,9.3999996185302734,5.3000001907348633,14.0,0.0099999997764825821,1.2000000476837158,false,false,false,false
2009-12-31,725330,33.299999237060547,30.600000381469727,1015.7000122070312,4.4000000953674316,8.1000003814697266,30.0,0.10999999940395355,1.2000000476837158,false,false,false,false
2010-01-01,725330,19.799999237060547,13.899999618530273,1022.2999877929688,7.8000001907348633,13.600000381469727,14.0,0.0,1.7333333492279053,false,false,false,false
2010-01-02,725330,13.899999618530273,8.6999998092651367,1026.5999755859375,8.1000003814697266,9.8000001907348633,8.6000003814697266,0.0099999997764825821,1.6800000190734863,false,false,false,false
2010-01-03,725330,9.1000003814697266,3.2000000476837158,1027.199951171875,9.6999998092651367,9.3000001907348633,1.3999999761581421,0.0,1.6800000190734863,false,false,false,false
2010-01-04,725330,19.200000762939453,15.199999809265137,1022.0999755859375,6.1999998092651367,10.800000190734863,1.8999999761581421,0.0,1.2000000476837158,false,false,false,false
2010-01-05,725330,19.200000762939453,16.200000762939453,1020.0,5.0,13.600000381469727,16.0,0.0,1.2000000476837158,false,false,false,false
2010-01-06,725330,19.200000762939453,15.0,1021.7999877929688,7.1999998092651367,13.199999809265137,15.800000190734863,0.0,1.2000000476837158,false,false,false,false
2010-01-07,725330,19.200000762939453,14.199999809265137,1020.7999877929688,5.9000000953674316,6.9000000953674316,14.0,0.20000000298023224,3.9000000953674316,true,true,true,true
2010-01-08,725330,17.700000762939453,12.699999809265137,1017.9000244140625,5.0,10.300000190734863,10.0,0.0,3.9000000953674316,false,false,false,false
2010-01-09,725330,15.300000190734863,9.6000003814697266,1029.300048828125,9.8999996185302734,4.1999998092651367,3.9000000953674316,0.0,3.9000000953674316,false,false,false,false
2010-01-10,725330,12.5,7.0,1032.199951171875,8.1000003814697266,6.0999999046325684,0.0,0.0,3.9000000953674316,true,true,true,true
2010-01-11,725330,18.0,11.199999809265137,1022.7999877929688,8.8999996185302734,11.0,6.8000001907348633,0.0,3.0999999046325684,false,false,false,false
2010-01-12,725330,21.200000762939453,16.299999237060547,1028.5,8.8000001907348633,6.3000001907348633,14.0,0.0,3.0999999046325684,false,false,false,false
2010-01-13,725330,22.600000381469727,16.799999237060547,1026.9000244140625,8.6000003814697266,8.8999996185302734,10.0,0.0,2.0,false,false,false,false
2010-01-14,725330,29.100000381469727,21.899999618530273,1020.7999877929688,9.8000001907348633,9.3999996185302734,10.0,0.0,1.2000000476837158,false,false,false,false
2010-01-15,725330,36.099998474121094,31.700000762939453,1023.2000122070312,6.6999998092651367,5.8000001907348633,22.100000381469727,0.0,1.2000000476837158,false,false,false,false
2010-01-16,725330,32.099998474121094,29.700000762939453,1024.0999755859375,5.1999998092651367,5.5,30.0,0.0,2.6285714421953474,false,false,false,false
2010-01-17,725330,31.799999237060547,30.5,1014.2000122070312,0.89999997615814209,3.0999999046325684,30.0,0.0,2.4166666666666665,true,true,true,true
2010-01-18,725330,28.899999618530273,27.700000762939453,1013.9000244140625,3.0999999046325684,8.6000003814697266,24.799999237060547,0.0,2.1199999809265138,true,true,true,true
2010-01-19,725330,31.0,27.5,1015.7999877929688,7.1999998092651367,5.6999998092651367,25.0,0.0,1.875,false,false,false,false
2010-01-20,725330,27.600000381469727,22.899999618530273,1017.0,8.6000003814697266,5.9000000953674316,19.0,0.0,1.4666666984558105,false,false,false,false
2010-01-21,725330,29.0,23.299999237060547,1014.0,10.0,16.700000762939453,18.0,0.0099999997764825821,1.2000000476837158,false,false,false,false
2010-01-22,725330,33.799999237060547,29.200000762939453,1011.2000122070312,5.8000001907348633,10.800000190734863,26.100000381469727,0.05000000074505806,1.2000000476837158,false,false,false,false
2010-01-23,725330,35.5,32.599998474121094,1016.2000122070312,4.3000001907348633,7.5999999046325684,33.099998474121094,0.0,2.4041666686534882,false,false,false,false
2010-01-24,725330,45.099998474121094,41.900001525878906,999.79998779296875,8.6999998092651367,11.399999618530273,33.099998474121094,0.18000000715255737,2.4041666686534882,false,false,false,false
2010-01-25,725330,35.099998474121094,31.0,994.29998779296875,8.6000003814697266,13.100000381469727,30.0,0.12999999523162842,2.4041666686534882,false,false,false,false
2010-01-26,725330,22.799999237060547,17.100000381469727,1008.2999877929688,5.9000000953674316,16.399999618530273,19.0,0.0099999997764825821,2.4041666686534882,false,false,false,false
2010-01-27,725330,20.100000381469727,12.699999809265137,1020.9000244140625,8.3999996185302734,13.199999809265137,15.100000381469727,0.0,2.4041666686534882,false,false,false,false
2010-01-28,725330,20.299999237060547,14.0,1024.199951171875,6.4000000953674316,13.899999618530273,12.199999809265137,0.039999999105930328,1.2000000476837158,false,false,false,false
2010-01-29,725330,12.100000381469727,4.6999998092651367,1033.0,9.8999996185302734,3.0,6.8000001907348633,0.0,1.2000000476837158,false,false,false,false
2010-01-30,725330,14.600000381469727,7.0999999046325684,1026.0,10.0,8.6999998092651367,7.0,0.0,1.2000000476837158,false,false,false,false
2010-01-31,725330,15.699999809265137,9.6000003814697266,1023.9000244140625,10.0,6.6999998092651367,7.0,0.0,1.2000000476837158,false,false,false,false
2010-02-01,725330,20.200000762939453,13.899999618530273,1027.0,8.8999996185302734,2.7000000476837158,9.0,0.0,1.2000000476837158,false,false,false,false
2010-02-02,725330,28.5,23.200000762939453,1020.2000122070312,6.0,3.7999999523162842,10.899999618530273,0.039999999105930328,1.2000000476837158,true,true,true,true
2010-02-03,725330,30.100000381469727,25.200000762939453,1022.2000122070312,3.7999999523162842,9.1000003814697266,24.799999237060547,0.0,1.2000000476837158,false,false,false,false
2010-02-04,725330,30.700000762939453,23.0,1029.300048828125,8.1999998092651367,3.2999999523162842,24.799999237060547,0.0,1.2000000476837158,false,false,false,false
2010-02-05,725330,31.600000381469727,25.799999237060547,1021.7999877929688,5.3000001907348633,12.600000381469727,25.200000762939453,0.039999999105930328,1.2000000476837158,true,true,true,true
2010-02-06,725330,26.899999618530273,18.399999618530273,1014.0999755859375,5.8000001907348633,18.399999618530273,21.200000762939453,0.039999999105930328,1.2000000476837158,false,false,false,false
2010-02-07,725330,19.100000381469727,12.600000381469727,1022.0999755859375,10.0,4.0999999046325684,8.6000003814697266,0.0,1.2000000476837158,false,false,false,false
2010-02-08,725330,16.100000381469727,10.300000190734863,1023.7999877929688,8.6999998092651367,2.9000000953674316,5.0,0.0,1.2000000476837158,false,false,false,false
2010-02-09,725330,23.299999237060547,17.600000381469727,1016.2999877929688,4.9000000953674316,10.0,21.200000762939453,0.05000000074505806,3.9000000953674316,true,true,true,true
2010-02-10,725330,21.100000381469727,16.200000762939453,1008.0,4.3000001907348633,13.199999809265137,10.399999618530273,0.20000000298023224,5.0999999046325684,false,false,false,false
2010-02-11,725330,24.100000381469727,19.600000381469727,1018.2999877929688,8.1000003814697266,11.0,10.899999618530273,0.0,3.9000000953674316,false,false,false,false
2010-02-12,725330,21.200000762939453,14.899999618530273,1018.0,8.5,6.6999998092651367,15.800000190734863,0.0,2.0,false,false,false,false
2010-02-13,725330,20.299999237060547,14.5,1013.7999877929688,7.0,8.8000001907348633,10.899999618530273,0.0,2.0,false,false,false,false
2010-02-14,725330,21.700000762939453,14.199999809265137,1012.7000122070312,9.3000001907348633,8.8999996185302734,12.199999809265137,0.0,2.0,false,false,false,false
2010-02-15,725330,17.100000381469727,11.199999809265137,1009.4000244140625,6.5,3.7000000476837158,3.2000000476837158,0.0,2.0,true,true,true,true
2010-02-16,725330,26.799999237060547,22.0,1008.2999877929688,5.0999999046325684,14.0,21.200000762939453,0.0,2.0,false,false,false,false
2010-02-17,725330,28.899999618530273,25.100000381469727,1011.5,5.5999999046325684,12.5,26.100000381469727,0.0,2.0,false,false,false,false
2010-02-18,725330,31.399999618530273,26.200000762939453,1015.4000244140625,8.3999996185302734,12.199999809265137,28.399999618530273,0.0099999997764825821,1.2000000476837158,false,false,false,false
